Season,Episode Name,Episode Number,Speaker,Text
1,D.W. Flips (episode)/Transcript,32,Tommy:,"Look, she's gonna do it!"
1,D.W. Flips (episode)/Transcript,32,Timmy+Tommy:,)
1,D.W. Flips (episode)/Transcript,32,D.W.:,"One two three, one two three."
1,D.W. Flips (episode)/Transcript,32,Emily:,"But D.W., you could really get hurt."
1,D.W. Flips (episode)/Transcript,32,Timmy+Tommy:,)
1,D.W. Flips (episode)/Transcript,32,D.W.:,"Okay, lift me up!"
1,D.W. Flips (episode)/Transcript,32,Timmy+Tommy:,)
1,D.W. Flips (episode)/Transcript,32,Timmy:,"If you don't make it D.W., can we have your toys?"
1,D.W. Flips (episode)/Transcript,32,Tommy:,She's too scared to do it!
1,D.W. Flips (episode)/Transcript,32,D.W.:,Whoa!
1,D.W. Flips (episode)/Transcript,32,Kids:,)
1,D.W. Flips (episode)/Transcript,32,Timmy:,"Yeah, she's gonna chicken out!"
1,D.W. Flips (episode)/Transcript,32,D.W.:,Whoaaa! Am not! She nearly loses her balance. Whoa! )
1,D.W. Flips (episode)/Transcript,32,Mrs. Read:,"D.W., what were you doing?!"
1,D.W. Flips (episode)/Transcript,32,D.W.:,"Oh Mom, I was just doing a cartwheel."
1,D.W. Flips (episode)/Transcript,32,Mrs. Read:,"We'll discuss this on the way home, young lady! Now go put your shoes on!"
1,D.W. Flips (episode)/Transcript,32,Timmy+Tommy:,") “Miss Perfect, Goody Two Shoes, told the teacher, so she wouldn't lose!”"
1,D.W. Flips (episode)/Transcript,32,D.W.:,Hey! Leave her alone!
1,D.W. Flips (episode)/Transcript,32,Timmy:,Her?!
1,D.W. Flips (episode)/Transcript,32,Tommy:,But she stopped you from doing a cartwheel!
1,D.W. Flips (episode)/Transcript,32,D.W.:,Maybe you two would like to do a cartwheel on the balance beam! Hm?!
1,D.W. Flips (episode)/Transcript,32,Timmy:,) Did you hear something?
1,D.W. Flips (episode)/Transcript,32,Tommy:,"Yeah, I think I hear Grandma calling us! Gotta go, bye!"
1,D.W. Flips (episode)/Transcript,32,Emily:,"Thanks D.W., you're a real friend."
1,D.W. Flips (episode)/Transcript,32,D.W.:,"Well, after all, you did save my life! Maybe... maybe you could teach me how to do a really good cartwheel?"
1,D.W. Flips (episode)/Transcript,32,Emily:,"Sure, but it takes a lot of practice!"
1,D.W. Flips (episode)/Transcript,32,D.W.:,I'll practice! If you promise not to be so perfect.
1,D.W. Flips (episode)/Transcript,32,Emily:,It's a deal!
1,D.W. Flips (episode)/Transcript,32,Mrs. Read:,"And you could have hurt yourself very badly there, D.W.! D.W. looks out of the window. D-D.W., are you listening?"
1,D.W. Flips (episode)/Transcript,32,D.W.:,I'm listening. I'll be careful.
1,D.W. Flips (episode)/Transcript,32,Mrs. Read:,Good!
1,D.W. Flips (episode)/Transcript,32,D.W.:,Mommy??
1,D.W. Flips (episode)/Transcript,32,Mrs. Read:,"No, D.W., you're too young to take riding lessons."
1,D.W. Flips (episode)/Transcript,32,D.W.:,Yipee!
1,D.W. Flips (episode)/Transcript,32,D.W.:,Oh please Mommy? I'll be really careful! Please? Please?! Pleeeeeease?!
1,Meek for a Week/Transcript,33,Arthur:,Francine's done some goofy things. Once she tried to break the world's hand-walking record and did everything on her hands.
1,Meek for a Week/Transcript,33,Francine:,"Arthur, pass it here! She stands on her hands. I'm open."
1,Meek for a Week/Transcript,33,Arthur:,"And once, she decided the best time to practice was on the roof at sunrise."
1,Meek for a Week/Transcript,33,Woman:,The building's collapsing!
1,Meek for a Week/Transcript,33,Man:,"No, it's somebody playing drums!"
1,Meek for a Week/Transcript,33,Arthur:,That only lasted one day.
1,Meek for a Week/Transcript,33,Arthur:,And then there was the time she decided to make a life-size painting of an elephant... in her bedroom!
1,Meek for a Week/Transcript,33,Mrs. Frensky:,Francine!
1,Meek for a Week/Transcript,33,Mr. Frensky:,Not bad. Accurate proportions.
1,Meek for a Week/Transcript,33,Arthur:,But that wasn't the weirdest thing she's done. Last week Francine did something that nobody could believe.
1,Meek for a Week/Transcript,33,Arthur:,Hey! I'm on your team!
1,Meek for a Week/Transcript,33,Francine:,"Yes! Cheer up, we're doing great."
1,Meek for a Week/Transcript,33,Muffy:,Who's we? Nobody but you gets to do anything!
1,Meek for a Week/Transcript,33,Francine:,Binky's team is tough! I'll gladly give you the puck if everybody want to lose!
1,Meek for a Week/Transcript,33,Muffy:,"You're so rude, Francine Frensky!"
1,Meek for a Week/Transcript,33,Francine:,I guess the truth hurts.
1,Meek for a Week/Transcript,33,Arthur:,"Muffy, shoot!"
1,Meek for a Week/Transcript,33,Francine:,No! Pass it to me!
1,Meek for a Week/Transcript,33,Tough Customers:,)
1,Meek for a Week/Transcript,33,Francine:,We lost!
1,Meek for a Week/Transcript,33,Francine:,"I hope you're happy, Arthur."
1,Meek for a Week/Transcript,33,Arthur:,How is it my fault?
1,Meek for a Week/Transcript,33,Francine:,Why did you tell Muffy to shoot? You know she's just about the worst player that ever was. Muffy looks hurt. She turns around and skates the other way. We’re just lucky we have one more play-off game next week. Where'd Muffy go?
1,Meek for a Week/Transcript,33,Francine:,Wait up! You mad about something?
1,Meek for a Week/Transcript,33,Muffy:,"Maybe I'd learn to play better if you actually gave me the chance to play! You take all the fun out of everything! You're like a walking, talking poke in the eye!"
1,Meek for a Week/Transcript,33,Francine:,"I'm one of the nicest people in the whole school, and if you don't know that, you're a dope!"
1,Meek for a Week/Transcript,33,Muffy:,"I am, am I?! Well, I'll bet you this Princess Peach watch, that you always envied and admired, that you can't even be nice for one entire week!"
1,Meek for a Week/Transcript,33,Francine:,I bet I can!
1,Meek for a Week/Transcript,33,Muffy:,"Okay, then. You have to be pleasant for one entire week, Francine, and you can't tell anyone why."
1,Meek for a Week/Transcript,33,Francine:,Why would I. They won't even notice a difference!
1,Meek for a Week/Transcript,33,Buster:,Where did you get that weird sweater?
1,Meek for a Week/Transcript,33,Arthur:,My aunt Bonnie. My other sweater's dirty so I got stuck wearing it.
1,Meek for a Week/Transcript,33,Muffy+Sue Ellen:,)
1,Meek for a Week/Transcript,33,Buster:,Uh-oh. Watch out! Here comes Francine. You're never gonna hear the end of it.
1,Meek for a Week/Transcript,33,Francine:,"Um, Arthur, that sweater..."
1,Meek for a Week/Transcript,33,Muffy:,A-hem!
1,Meek for a Week/Transcript,33,Francine:,Um...
1,Meek for a Week/Transcript,33,Muffy:,"What about it, Francine?"
1,Meek for a Week/Transcript,33,Francine:,It's nice. She walks off. )
1,Meek for a Week/Transcript,33,Francine:,Two men in scoring position. Who's up?
1,Meek for a Week/Transcript,33,Buster:,I am.
1,Meek for a Week/Transcript,33,Francine:,"Buster, let me bat for you. She tries to take the bat. Muffy looks at her. Er, unless you'd rather bat. You just look a little tired. Feel okay?"
1,Meek for a Week/Transcript,33,Buster:,"Yeah, I'm fine. Do you feel okay?"
1,Meek for a Week/Transcript,33,Francine:,Yes. Thank you for asking.
1,Meek for a Week/Transcript,33,Brain:,Hey! You have to see this.
1,Meek for a Week/Transcript,33,Arthur:,What's she doing?
1,Meek for a Week/Transcript,33,Francine:,Okay. Now you try it. Muffy takes the hockey stick. She tries to skate and knocks over Francine. Ah! Muffy! Can't you do anything... ) ...wrong? That was near perfect.
1,Meek for a Week/Transcript,33,Buster:,Weird.
1,Meek for a Week/Transcript,33,Arthur:,Has anybody else noticed something different about Francine?
1,Meek for a Week/Transcript,33,Brain:,"Yeah, she actually replaced my football that she threw down the sewer last week."
1,Meek for a Week/Transcript,33,Sue Ellen:,That's nothing. She came to my house to replace a glass of juice she drank last summer!
1,Meek for a Week/Transcript,33,Francine:,My good pants!
1,Meek for a Week/Transcript,33,Muffy:,Sorry. Am I still invited over for dinner?
1,Meek for a Week/Transcript,33,Francine:,Rrrr... Yes. Muffy skates off. Francine starts kicking the wall. She ripped my good pants! Muffy looks around the corner. Are you as impressed as I am by the durability of brick?
1,Meek for a Week/Transcript,33,Muffy:,"I'll be over at five-thirty. She leaves. Francine is about to kick the wall again, when Muffy comes back. There are three days, three hours and thirty-two minutes left in the bet. Wanna call it off?"
1,Meek for a Week/Transcript,33,Francine:,Don't worry about me! Just take good care of my watch! Muffy skates to Bailey who is waiting with the limousine. Francine sits down on the ground. )
1,Meek for a Week/Transcript,33,Muffy:,A-hem!
1,Meek for a Week/Transcript,33,Francine:,"Father, let me help with those."
1,Meek for a Week/Transcript,33,Mr. Frensky:,"Er, what? Who said that?"
1,Meek for a Week/Transcript,33,Catherine:,"Francine, you have a guest and you wear ripped pants? That's nice."
1,Meek for a Week/Transcript,33,Francine:,"Yeah? Well, your clothes... She shakes. ...are great. Perhaps you could take me shopping some time."
1,Meek for a Week/Transcript,33,Catherine:,"Finally, you display some taste! We'll go on Saturday."
1,Meek for a Week/Transcript,33,Arthur:,"Francine's friendly, helpful, pleasant."
1,Meek for a Week/Transcript,33,Buster:,"Arthur, I'm scared!"
1,Meek for a Week/Transcript,33,Arthur:,"We’re all scared, Buster. What are you doing?"
1,Meek for a Week/Transcript,33,Brain:,"Guys, this behavior is no good for Francine. Allow me to demonstrate. If someone with Francine's temper holds it in, the pressure builds, just like it build when you shake this bottle. The longer she holds her anger in, the more pressure builds up, until she reaches the inevitable point when the pressure is just too much."
1,Meek for a Week/Transcript,33,Arthur:,") As her friends, we gotta help her before she pops!"
1,Meek for a Week/Transcript,33,Buster:,How?
1,Meek for a Week/Transcript,33,Brain:,We have to make her really lose her temper.
1,Meek for a Week/Transcript,33,Arthur:,)
1,Meek for a Week/Transcript,33,Arthur:,"It's an easy one. If we miss it, it'll drive Francine nuts."
1,Meek for a Week/Transcript,33,Mighty Mountain Player:,Yeah! Hurray!
1,Meek for a Week/Transcript,33,Buster:,We did it. She's gonna scream.
1,Meek for a Week/Transcript,33,Francine:,I guess the sun was in your eyes.
1,Meek for a Week/Transcript,33,Arthur:,"Francine, we already bought you a soda. Here."
1,Meek for a Week/Transcript,33,Francine:,"Cherry?! This is cherry! Arthur, you know I don't like cherry! Muffy stands next to her. But perhaps I haven't given it enough of a chance."
1,Meek for a Week/Transcript,33,Buster:,"Francine, Binky Barnes said he could beat you at any sport, any day."
1,Meek for a Week/Transcript,33,Francine:,He did?
1,Meek for a Week/Transcript,33,Arthur:,Doesn't that make you mad?
1,Meek for a Week/Transcript,33,Brain:,Aren't you going to beat him at a game and teach him a lesson?
1,Meek for a Week/Transcript,33,Francine:,Perhaps he's speaking boastfully because he's insecure... or he practiced very hard and really can beat me.
1,Meek for a Week/Transcript,33,Brain:,We tried.
1,Meek for a Week/Transcript,33,Arthur:,"With all the pressure that must be building up, she's definitely going to pop."
1,Meek for a Week/Transcript,33,Buster:,And it could happen at any time.
1,Meek for a Week/Transcript,33,Mr. Ratburn:,"“They very soon came upon a gryphon... a gryphon, a gryphon, a gryphon..."
1,Meek for a Week/Transcript,33,Brain:,She's gonna sail clear to the next town!
1,Meek for a Week/Transcript,33,Francine:,"My, but it's a lovely day."
1,Meek for a Week/Transcript,33,Dog:,"Wow! Mommy, some kid's head fell in our yard."
1,Meek for a Week/Transcript,33,Francine:,What a beautiful lawn.
1,Meek for a Week/Transcript,33,Arthur:,"Muffy, do you know what's wrong with Francine? You are her best friend."
1,Meek for a Week/Transcript,33,Buster:,We're all worried she might pop.
1,Meek for a Week/Transcript,33,Muffy:,"Don't worry. She'll be back to her normal, pushy self tomorrow afternoon at this time."
1,Meek for a Week/Transcript,33,Arthur:,"You mean, right after the play-off game?"
1,Meek for a Week/Transcript,33,Muffy:,The hockey game! I didn't consider the hockey game!
1,Meek for a Week/Transcript,33,Arthur:,Why didn't you steal the ball?
1,Meek for a Week/Transcript,33,Francine:,It would have been rude to ruin his concentration.
1,Meek for a Week/Transcript,33,Francine:,Oops! Excuse me.
1,Meek for a Week/Transcript,33,Arthur:,"Francine, distract the goalie! Tell him something about his face!"
1,Meek for a Week/Transcript,33,Francine:,I don't wanna hurt his feelings.
1,Meek for a Week/Transcript,33,Francine:,"Good shot, Sue Ellen. I never knew you guys played so well!"
1,Meek for a Week/Transcript,33,Francine:,"Kiefer, you haven't scored a goal all season, have you?"
1,Meek for a Week/Transcript,33,Kiefer:,"Hm, no."
1,Meek for a Week/Transcript,33,Francine:,Take a shot.
1,Meek for a Week/Transcript,33,Buster:,Francine!
1,Meek for a Week/Transcript,33,Francine:,I'm just trying to be nice.
1,Meek for a Week/Transcript,33,Muffy:,"Francine, there's only thirty-seven minutes left in the bet. I declare you the winner"
1,Meek for a Week/Transcript,33,Francine:,"I can last thirty-seven more minutes! Besides, you were right. Everyone plays well if I'm nice."
1,Meek for a Week/Transcript,33,Muffy:,Everyone including the other team! Here's the watch. Now get mean!
1,Meek for a Week/Transcript,33,Francine:,"Thank you for the watch, but I feel it's only right I last the final thirty-seven..."
1,Meek for a Week/Transcript,33,Binky:,Oh! Ah.
1,Meek for a Week/Transcript,33,Francine:,") She grits her teeth. You see Brain shaking the soda, lightning, a building exploding and Francine’s severed head flying through the air. Francine takes the ball and passes it to Muffy. Muffy!"
1,"Arthur, World's Greatest Gleeper/Transcript",34,Molly:,Did you hear? Arthur gleeps stuff.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Brain: ,Arthur gleeps reaves.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Francine:,What?
1,"Arthur, World's Greatest Gleeper/Transcript",34,Francine:,Arthur keeps bees.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Kiefer:,"Arthur's sweet on Francine, man."
1,"Arthur, World's Greatest Gleeper/Transcript",34,Rattles:,Break.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Muffy:,Arthur eats fancy spam. Arthur eats fancy spam.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Bear:,"Hey, did you hear? Arthur gleeps spam. He's tough."
1,"Arthur, World's Greatest Gleeper/Transcript",34,Dog:,) He turns to Arthur and Buster. Arthur gleeps stuff. Oops.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Arthur:,"Most of the time you don't know how stories get started, but I know exactly who started this one. Me."
1,"Arthur, World's Greatest Gleeper/Transcript",34,Francine:,") Arthur, World's Greatest Gleeper"
1,"Arthur, World's Greatest Gleeper/Transcript",34,Buster:,"Come on, let's get a seat before there's no place left except at..."
1,"Arthur, World's Greatest Gleeper/Transcript",34,Arthur:,)
1,"Arthur, World's Greatest Gleeper/Transcript",34,Buster:,Uh-oh!
1,"Arthur, World's Greatest Gleeper/Transcript",34,Arthur+Buster:,The Tough Customer table!
1,"Arthur, World's Greatest Gleeper/Transcript",34,Kiefer:,Oo! ) Hehehe.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Binky+Molly:,)
1,"Arthur, World's Greatest Gleeper/Transcript",34,Arthur:,"Uh... Hi, Binky."
1,"Arthur, World's Greatest Gleeper/Transcript",34,Binky:,"Er...huh? Oh, hi. What are you doing here?"
1,"Arthur, World's Greatest Gleeper/Transcript",34,Molly:,") Hey, Binky, who's your friend? He looks like a goofus."
1,"Arthur, World's Greatest Gleeper/Transcript",34,Arthur:,I'm not a goofus.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Kiefer:,"Ha, what a dweeb! I bet he never skipped a lulu."
1,"Arthur, World's Greatest Gleeper/Transcript",34,Arthur:,A what?
1,"Arthur, World's Greatest Gleeper/Transcript",34,Kiefer:,Hehe.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Rattles:,Oo. I bet he never pulled a fizzer.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Molly: ,I bet he never even gleeped anything.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Rattles+Kiefer:,)
1,"Arthur, World's Greatest Gleeper/Transcript",34,Buster:,Arthur's gleeped lots of things! He's gleeped more than all of you combined!
1,"Arthur, World's Greatest Gleeper/Transcript",34,Rattles+Kiefer:,Huh?
1,"Arthur, World's Greatest Gleeper/Transcript",34,Binky:,You have?
1,"Arthur, World's Greatest Gleeper/Transcript",34,Arthur:,Yeah...I guess so.
1,"Arthur, World's Greatest Gleeper/Transcript",34,Buster:,You guess so nothing! You're looking at the world's greatest gleeper!
1,"Arthur, World's Greatest Gleeper/Transcript",34,Rattles:,"Gee whiz, sorry, I didn't know."
